Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-04-10,79.7184,80.9872,79.3625,80.9081,738666.8236684
2019-04-11,80.6304,80.9081,79.5207,79.6788,816905.36882716
2019-04-12,79.9565,80.7886,79.6006,80.6304,492416.09831838
2019-04-15,80.3537,80.3537,79.141,79.6788,784769.6281154
2019-04-16,79.8774,80.5514,79.4416,80.5514,833707.26966534
2019-04-17,80.5909,82.0618,80.3141,81.582,764898.45563264
2019-04-18,81.1067,81.3835,80.0364,80.1955,669035.21267647
2019-04-23,80.3932,81.2657,80.3141,80.5514,465332.08056927
2019-04-24,80.5514,80.829,79.9169,80.3537,892938.40844377
2019-04-25,79.9169,80.2342,77.9355,79.9169,1020484.455473
2019-04-26,79.6788,79.7596,78.1727,78.6648,728797.81228472
2019-04-29,79.1243,79.4416,77.9355,78.8396,548853.36913706
2019-04-30,78.8703,78.9978,77.6016,77.6341,1031016.9393701
2019-05-02,78.0145,78.4908,77.2526,77.5708,516981.65179257
2019-05-06,76.9047,77.2851,76.0172,76.7624,917675.80471304
2019-05-07,77.2052,77.2052,74.0023,74.0023,793318.5226627
2019-05-08,73.9241,74.208,71.7511,72.4013,1186654.1622521
2019-05-09,72.1474,72.4013,69.2301,69.5147,1277165.2418622
2019-05-10,70.165,70.7362,69.0244,69.5956,827816.81729888
2019-05-13,69.658,70.578,68.31,69.3249,744090.6830151
2019-05-14,70.0859,71.3073,68.7863,69.1659,1070194.8205849
2019-05-15,69.7371,69.7371,68.1835,69.2933,879791.86560425
2019-05-16,69.6106,72.7976,68.7863,71.7352,1286008.8866342
2019-05-17,71.6079,74.193,71.4022,73.6386,1056355.2164063
2019-05-20,74.1298,74.367,72.5437,73.1465,1045605.3684439
2019-05-21,72.9725,73.8125,72.8135,73.4469,1311603.2208153
2019-05-22,73.3372,74.099,72.7185,72.7185,1101596.5308144
2019-05-23,72.4813,72.4813,70.4189,70.498,949090.03329182
2019-05-24,70.6412,71.8302,69.9436,71.4664,873069.51202452
2019-05-27,71.9734,72.7019,71.3864,72.1316,316876.97609625
2019-05-28,72.5437,76.3178,72.353,74.2405,2999055.0852651
2019-05-29,73.4945,75.1754,73.0981,75.0814,2011691.9060041
